date,clae2,salary,dollar,dolarized_salary
2009-01-01,55,2113,3.53,599
2009-01-01,56,1481,3.53,420
2009-01-01,58,3345,3.53,948
2009-01-01,59,2638,3.53,747
2009-01-01,60,3521,3.53,997
2009-01-01,61,4052,3.53,1148
2009-01-01,62,3702,3.53,1049
2009-01-01,63,3180,3.53,901
2009-01-01,64,5721,3.53,1621
2009-01-01,65,4213,3.53,1193
2009-01-01,66,2826,3.53,801
2009-01-01,68,1871,3.53,530
2009-01-01,69,2120,3.53,601
2009-01-01,70,2295,3.53,650
2009-01-01,71,2502,3.53,709
2009-01-01,72,3983,3.53,1128
2009-01-01,73,2590,3.53,734
2009-01-01,74,1847,3.53,523
2009-01-01,75,1387,3.53,393
2009-01-01,77,2264,3.53,641
2009-01-01,78,1748,3.53,495
2009-01-01,79,2520,3.53,714
2009-01-01,80,1874,3.53,531
2009-01-01,81,1151,3.53,326
2009-01-01,82,1967,3.53,557
2009-01-01,85,1786,3.53,506
2009-01-01,86,2543,3.53,720
2009-01-01,87,1936,3.53,548
2009-01-01,88,1879,3.53,532
2009-01-01,90,1912,3.53,542
2009-01-01,91,1998,3.53,566
2009-01-01,92,2459,3.53,697
2009-01-01,93,1779,3.53,504
2009-01-01,94,2358,3.53,668
2009-01-01,95,1783,3.53,505
2009-01-01,96,1480,3.53,419
2009-01-01,999,3133,3.53,888
2009-02-01,1,1721,3.58,481
2009-02-01,2,1468,3.58,410
2009-02-01,3,3265,3.58,912
2009-02-01,5,7175,3.58,2004
2009-02-01,6,8555,3.58,2390
2009-02-01,7,5008,3.58,1399
2009-02-01,8,3347,3.58,935
2009-02-01,9,5275,3.58,1473
2009-02-01,10,2234,3.58,624
2009-02-01,11,3093,3.58,864
2009-02-01,12,2492,3.58,696
2009-02-01,13,1961,3.58,548
2009-02-01,14,1838,3.58,513
2009-02-01,15,1943,3.58,543
2009-02-01,16,1992,3.58,556
2009-02-01,17,3076,3.58,859
2009-02-01,18,2373,3.58,663
2009-02-01,19,3876,3.58,1083
2009-02-01,20,3657,3.58,1022
2009-02-01,21,4088,3.58,1142
2009-02-01,22,2517,3.58,703
2009-02-01,23,2798,3.58,782
2009-02-01,24,4148,3.58,1159
2009-02-01,25,2381,3.58,665
2009-02-01,26,3176,3.58,887
2009-02-01,27,2458,3.58,687
2009-02-01,28,2748,3.58,768
2009-02-01,29,3372,3.58,942
2009-02-01,30,3488,3.58,974
2009-02-01,31,2111,3.58,590
2009-02-01,32,2104,3.58,588
2009-02-01,33,2912,3.58,813
2009-02-01,35,4768,3.58,1332
2009-02-01,36,4058,3.58,1134
2009-02-01,37,2510,3.58,701
2009-02-01,38,3814,3.58,1065
2009-02-01,39,2383,3.58,666
2009-02-01,41,2171,3.58,606
2009-02-01,42,3076,3.58,859
2009-02-01,43,2151,3.58,601
2009-02-01,45,2367,3.58,661
2009-02-01,46,2545,3.58,711
2009-02-01,47,1913,3.58,534
2009-02-01,49,2654,3.58,741
2009-02-01,50,3749,3.58,1047
2009-02-01,51,4486,3.58,1253
2009-02-01,52,2890,3.58,807
2009-02-01,53,3082,3.58,861
2009-02-01,55,2141,3.58,598
2009-02-01,56,1452,3.58,406
2009-02-01,58,3054,3.58,853
2009-02-01,59,2564,3.58,716
2009-02-01,60,3461,3.58,967
2009-02-01,61,3657,3.58,1022
2009-02-01,62,3582,3.58,1001
2009-02-01,63,3277,3.58,915
2009-02-01,64,5381,3.58,1503
2009-02-01,65,3765,3.58,1052
2009-02-01,66,2527,3.58,706
2009-02-01,68,1876,3.58,524
2009-02-01,69,2063,3.58,576
2009-02-01,70,2177,3.58,608
2009-02-01,71,2435,3.58,680
2009-02-01,72,3984,3.58,1113
2009-02-01,73,2567,3.58,717
2009-02-01,74,1790,3.58,500
2009-02-01,75,1415,3.58,395
2009-02-01,77,2249,3.58,628
2009-02-01,78,1634,3.58,456
2009-02-01,79,2519,3.58,704
2009-02-01,80,1883,3.58,526
2009-02-01,81,1163,3.58,325
2009-02-01,82,1972,3.58,551
2009-02-01,85,1790,3.58,500
2009-02-01,86,2514,3.58,702
2009-02-01,87,1913,3.58,534
2009-02-01,88,1843,3.58,515
2009-02-01,90,2031,3.58,567
2009-02-01,91,2053,3.58,573
2009-02-01,92,2418,3.58,675
2009-02-01,93,1829,3.58,511
2009-02-01,94,2281,3.58,637
2009-02-01,95,1825,3.58,510
2009-02-01,96,1490,3.58,416
2009-02-01,999,3178,3.58,888
2009-03-01,1,1689,3.75,450
2009-03-01,2,1427,3.75,381
2009-03-01,3,3052,3.75,814
2009-03-01,5,9155,3.75,2441
2009-03-01,6,13091,3.75,3491
2009-03-01,7,5107,3.75,1362
2009-03-01,8,3526,3.75,940
2009-03-01,9,5528,3.75,1474
2009-03-01,10,2311,3.75,616
2009-03-01,11,3470,3.75,925
2009-03-01,12,3074,3.75,820
2009-03-01,13,2020,3.75,539
2009-03-01,14,1813,3.75,483
2009-03-01,15,2015,3.75,537
2009-03-01,16,1984,3.75,529
2009-03-01,17,2987,3.75,797
2009-03-01,18,2371,3.75,632
2009-03-01,19,3901,3.75,1040
2009-03-01,20,3915,3.75,1044
2009-03-01,21,4129,3.75,1101
2009-03-01,22,2494,3.75,665
2009-03-01,23,2708,3.75,722
2009-03-01,24,4205,3.75,1121
2009-03-01,25,2308,3.75,615
2009-03-01,26,3109,3.75,829
2009-03-01,27,2482,3.75,662
2009-03-01,28,2641,3.75,704
2009-03-01,29,3298,3.75,879
2009-03-01,30,3553,3.75,947
2009-03-01,31,2086,3.75,556
2009-03-01,32,2046,3.75,546
2009-03-01,33,2899,3.75,773
2009-03-01,35,5101,3.75,1360
2009-03-01,36,4014,3.75,1070
2009-03-01,37,2509,3.75,669
2009-03-01,38,3970,3.75,1059
2009-03-01,39,2515,3.75,671
2009-03-01,41,2122,3.75,566
2009-03-01,42,3102,3.75,827
2009-03-01,43,2252,3.75,601
2009-03-01,45,2306,3.75,615
2009-03-01,46,2560,3.75,683
2009-03-01,47,1859,3.75,496
2009-03-01,49,2542,3.75,678
2009-03-01,50,3921,3.75,1046
2009-03-01,51,4952,3.75,1321
2009-03-01,52,2812,3.75,750
2009-03-01,53,3027,3.75,807
2009-03-01,55,2112,3.75,563
2009-03-01,56,1430,3.75,381
2009-03-01,58,3200,3.75,853
2009-03-01,59,2666,3.75,711
2009-03-01,60,3980,3.75,1061
2009-03-01,61,4362,3.75,1163
2009-03-01,62,3735,3.75,996
2009-03-01,63,3226,3.75,860
2009-03-01,64,4811,3.75,1283
2009-03-01,65,3715,3.75,991
2009-03-01,66,2528,3.75,674
2009-03-01,68,1814,3.75,484
2009-03-01,69,1999,3.75,533
2009-03-01,70,2212,3.75,590
2009-03-01,71,2440,3.75,651
2009-03-01,72,4302,3.75,1147
2009-03-01,73,2599,3.75,693
2009-03-01,74,1836,3.75,490
2009-03-01,75,1317,3.75,351
2009-03-01,77,2240,3.75,597
2009-03-01,78,1628,3.75,434
2009-03-01,79,2477,3.75,661
2009-03-01,80,1872,3.75,499
2009-03-01,81,1141,3.75,304
2009-03-01,82,1950,3.75,520
2009-03-01,85,1858,3.75,495
2009-03-01,86,2454,3.75,654
2009-03-01,87,1873,3.75,499
2009-03-01,88,1805,3.75,481
2009-03-01,90,1848,3.75,493
2009-03-01,91,1947,3.75,519
2009-03-01,92,2413,3.75,643
2009-03-01,93,1748,3.75,466
2009-03-01,94,2270,3.75,605
2009-03-01,95,1803,3.75,481
2009-03-01,96,1410,3.75,376
2009-03-01,999,3175,3.75,847
2009-04-01,1,1596,3.73,428
2009-04-01,2,1430,3.73,383
2009-04-01,3,3113,3.73,835
2009-04-01,5,9960,3.73,2670
2009-04-01,6,8987,3.73,2409
2009-04-01,7,4973,3.73,1333
2009-04-01,8,3201,3.73,858
2009-04-01,9,5829,3.73,1563
2009-04-01,10,2409,3.73,646
2009-04-01,11,3203,3.73,859
2009-04-01,12,3114,3.73,835
2009-04-01,13,2054,3.73,551
2009-04-01,14,1878,3.73,503
2009-04-01,15,2076,3.73,557
2009-04-01,16,2024,3.73,543
2009-04-01,17,3153,3.73,845
2009-04-01,18,2409,3.73,646
2009-04-01,19,3817,3.73,1023
2009-04-01,20,4201,3.73,1126
2009-04-01,21,4282,3.73,1148
2009-04-01,22,2546,3.73,683
2009-04-01,23,2926,3.73,784
2009-04-01,24,4952,3.73,1328
2009-04-01,25,2343,3.73,628
2009-04-01,26,3255,3.73,873
2009-04-01,27,2561,3.73,687
2009-04-01,28,2705,3.73,725
2009-04-01,29,3501,3.73,939
2009-04-01,30,3538,3.73,949
2009-04-01,31,2156,3.73,578
2009-04-01,32,2107,3.73,565
2009-04-01,33,2903,3.73,778
2009-04-01,35,4708,3.73,1262
2009-04-01,36,4099,3.73,1099
2009-04-01,37,2683,3.73,719
2009-04-01,38,3811,3.73,1022
2009-04-01,39,2228,3.73,597
2009-04-01,41,2188,3.73,587
2009-04-01,42,3203,3.73,859
2009-04-01,43,2174,3.73,583
2009-04-01,45,2368,3.73,635
2009-04-01,46,2614,3.73,701
2009-04-01,47,1986,3.73,532
2009-04-01,49,2669,3.73,716
2009-04-01,50,4047,3.73,1085
2009-04-01,51,4948,3.73,1327
2009-04-01,52,2922,3.73,783
2009-04-01,53,3138,3.73,841
2009-04-01,55,2147,3.73,576
2009-04-01,56,1434,3.73,384
2009-04-01,58,3238,3.73,868
2009-04-01,59,2831,3.73,759
2009-04-01,60,3763,3.73,1009
2009-04-01,61,4033,3.73,1081
2009-04-01,62,3715,3.73,996
2009-04-01,63,3516,3.73,943
2009-04-01,64,4897,3.73,1313
2009-04-01,65,3960,3.73,1062
2009-04-01,66,2640,3.73,708
2009-04-01,68,1903,3.73,510
2009-04-01,69,2073,3.73,556
2009-04-01,70,2299,3.73,616
2009-04-01,71,2530,3.73,678
2009-04-01,72,4012,3.73,1076
2009-04-01,73,2684,3.73,720
2009-04-01,74,1926,3.73,516
2009-04-01,75,1414,3.73,379
2009-04-01,77,2280,3.73,611
2009-04-01,78,1669,3.73,447
2009-04-01,79,2657,3.73,712
2009-04-01,80,1980,3.73,531
2009-04-01,81,1140,3.73,306
2009-04-01,82,2014,3.73,540
2009-04-01,85,2004,3.73,537
2009-04-01,86,2528,3.73,678
2009-04-01,87,1904,3.73,510
2009-04-01,88,1876,3.73,503
2009-04-01,90,1719,3.73,461
2009-04-01,91,2029,3.73,544
2009-04-01,92,2556,3.73,685
2009-04-01,93,1804,3.73,484
2009-04-01,94,2353,3.73,631
2009-04-01,95,1867,3.73,501
2009-04-01,96,1443,3.73,387
2009-04-01,999,3360,3.73,901
2009-05-01,1,1629,3.78,431
2009-05-01,2,1428,3.78,378
2009-05-01,3,3002,3.78,794
2009-05-01,5,6692,3.78,1770
2009-05-01,6,9063,3.78,2398
2009-05-01,7,5178,3.78,1370
2009-05-01,8,3118,3.78,825
2009-05-01,9,5613,3.78,1485
2009-05-01,10,2415,3.78,639
2009-05-01,11,3528,3.78,933
2009-05-01,12,3302,3.78,874
2009-05-01,13,2090,3.78,553
2009-05-01,14,1910,3.78,505
2009-05-01,15,2118,3.78,560
2009-05-01,16,2096,3.78,554
2009-05-01,17,3205,3.78,848
2009-05-01,18,2534,3.78,670
2009-05-01,19,4058,3.78,1074
2009-05-01,20,3873,3.78,1025
2009-05-01,21,4153,3.78,1099
2009-05-01,22,2659,3.78,703
2009-05-01,23,2857,3.78,756
2009-05-01,24,4451,3.78,1178
2009-05-01,25,2345,3.78,620
2009-05-01,26,3250,3.78,860
2009-05-01,27,2596,3.78,687
2009-05-01,28,2700,3.78,714
2009-05-01,29,3630,3.78,960
2009-05-01,30,3612,3.78,956
2009-05-01,31,2292,3.78,606
2009-05-01,32,2167,3.78,573
2009-05-01,33,3079,3.78,815
2009-05-01,35,4768,3.78,1261
2009-05-01,36,4171,3.78,1103
2009-05-01,37,2753,3.78,728
2009-05-01,38,4085,3.78,1081
2009-05-01,39,2711,3.78,717
2009-05-01,41,2196,3.78,581
2009-05-01,42,3364,3.78,890
2009-05-01,43,2216,3.78,586
2009-05-01,45,2426,3.78,642
2009-05-01,46,2691,3.78,712
2009-05-01,47,2081,3.78,551
2009-05-01,49,2660,3.78,704
2009-05-01,50,3978,3.78,1052
2009-05-01,51,5567,3.78,1473
2009-05-01,52,3014,3.78,797
2009-05-01,53,3157,3.78,835
2009-05-01,55,2137,3.78,565
2009-05-01,56,1460,3.78,386
2009-05-01,58,3384,3.78,895
2009-05-01,59,2712,3.78,717
2009-05-01,60,3612,3.78,956
2009-05-01,61,3701,3.78,979
2009-05-01,62,3747,3.78,991
2009-05-01,63,3466,3.78,917
2009-05-01,64,5259,3.78,1391
2009-05-01,65,3790,3.78,1003
2009-05-01,66,2774,3.78,734
2009-05-01,68,1976,3.78,523
2009-05-01,69,2176,3.78,576
2009-05-01,70,2381,3.78,630
2009-05-01,71,2586,3.78,684
2009-05-01,72,4024,3.78,1065
2009-05-01,73,2669,3.78,706
2009-05-01,74,1983,3.78,525
2009-05-01,75,1484,3.78,393
2009-05-01,77,2386,3.78,631
2009-05-01,78,1713,3.78,453
2009-05-01,79,2666,3.78,705
2009-05-01,80,2006,3.78,531
2009-05-01,81,1147,3.78,303
2009-05-01,82,2176,3.78,576
2009-05-01,85,1967,3.78,520
2009-05-01,86,2499,3.78,661
2009-05-01,87,1915,3.78,507
2009-05-01,88,1917,3.78,507
2009-05-01,90,1991,3.78,527
2009-05-01,91,2040,3.78,540
2009-05-01,92,2637,3.78,698
2009-05-01,93,1825,3.78,483
2009-05-01,94,2378,3.78,629
2009-05-01,95,1974,3.78,522
2009-05-01,96,1532,3.78,405
2009-05-01,999,3396,3.78,898
2009-06-01,1,2133,3.85,554
2009-06-01,2,1896,3.85,492
2009-06-01,3,4193,3.85,1089
2009-06-01,5,11841,3.85,3076
2009-06-01,6,12729,3.85,3306
2009-06-01,7,7524,3.85,1954
2009-06-01,8,4438,3.85,1153
2009-06-01,9,7669,3.85,1992
2009-06-01,10,3389,3.85,880
2009-06-01,11,4962,3.85,1289
2009-06-01,12,5275,3.85,1370
2009-06-01,13,3051,3.85,792
2009-06-01,14,2663,3.85,692
2009-06-01,15,2903,3.85,754
2009-06-01,16,2912,3.85,756
2009-06-01,17,4601,3.85,1195
2009-06-01,18,3650,3.85,948
2009-06-01,19,5691,3.85,1478
2009-06-01,20,5475,3.85,1422
2009-06-01,21,6071,3.85,1577
2009-06-01,22,3809,3.85,989
2009-06-01,23,3994,3.85,1037
2009-06-01,24,6455,3.85,1677
2009-06-01,25,3400,3.85,883
2009-06-01,26,4626,3.85,1202
2009-06-01,27,3723,3.85,967
2009-06-01,28,3920,3.85,1018
2009-06-01,29,5136,3.85,1334
2009-06-01,30,5014,3.85,1302
2009-06-01,31,3203,3.85,832
2009-06-01,32,3099,3.85,805
2009-06-01,33,4250,3.85,1104
2009-06-01,35,6472,3.85,1681
2009-06-01,36,5911,3.85,1535
2009-06-01,37,4021,3.85,1044
2009-06-01,38,5768,3.85,1498
2009-06-01,39,3926,3.85,1020
2009-06-01,41,3070,3.85,797
2009-06-01,42,4542,3.85,1180
2009-06-01,43,3089,3.85,802
2009-06-01,45,3435,3.85,892
2009-06-01,46,3760,3.85,977
2009-06-01,47,2897,3.85,752
2009-06-01,49,3690,3.85,958
2009-06-01,50,5662,3.85,1471
2009-06-01,51,7453,3.85,1936
2009-06-01,52,4261,3.85,1107
2009-06-01,53,4737,3.85,1230
2009-06-01,55,3079,3.85,800
2009-06-01,56,2035,3.85,529
2009-06-01,58,4998,3.85,1298
2009-06-01,59,3563,3.85,925
2009-06-01,60,5198,3.85,1350
2009-06-01,61,5603,3.85,1455
2009-06-01,62,5136,3.85,1334
2009-06-01,63,4897,3.85,1272
2009-06-01,64,7424,3.85,1928
2009-06-01,65,5516,3.85,1433
2009-06-01,66,3925,3.85,1019
2009-06-01,68,2771,3.85,720
2009-06-01,69,2993,3.85,777
2009-06-01,70,3251,3.85,844
2009-06-01,71,3575,3.85,929
2009-06-01,72,5236,3.85,1360
2009-06-01,73,3547,3.85,921
2009-06-01,74,2753,3.85,715
2009-06-01,75,2107,3.85,547
2009-06-01,77,3260,3.85,847
2009-06-01,78,1875,3.85,487
2009-06-01,79,3685,3.85,957
2009-06-01,80,2781,3.85,722
2009-06-01,81,1584,3.85,411
2009-06-01,82,2891,3.85,751
2009-06-01,85,2757,3.85,716
2009-06-01,86,3644,3.85,946
2009-06-01,87,2725,3.85,708
2009-06-01,88,2700,3.85,701
2009-06-01,90,2718,3.85,706
2009-06-01,91,2841,3.85,738
2009-06-01,92,3728,3.85,968
2009-06-01,93,2681,3.85,696
2009-06-01,94,3475,3.85,903
2009-06-01,95,2680,3.85,696
2009-06-01,96,2121,3.85,551
2009-06-01,999,4580,3.85,1190
2009-07-01,1,1650,3.86,427
2009-07-01,2,1304,3.86,338
2009-07-01,3,3110,3.86,806
2009-07-01,5,7452,3.86,1931
2009-07-01,6,8583,3.86,2224
2009-07-01,7,5206,3.86,1349
2009-07-01,8,3268,3.86,847
2009-07-01,9,6213,3.86,1610
2009-07-01,10,2588,3.86,670
2009-07-01,11,3535,3.86,916
2009-07-01,12,3215,3.86,833
2009-07-01,13,2343,3.86,607
2009-07-01,14,2030,3.86,526
2009-07-01,15,2253,3.86,584
2009-07-01,16,2112,3.86,547
2009-07-01,17,3435,3.86,890
2009-07-01,18,2608,3.86,676
2009-07-01,19,4583,3.86,1187
2009-07-01,20,3939,3.86,1020
2009-07-01,21,4619,3.86,1197
2009-07-01,22,2798,3.86,725
2009-07-01,23,2946,3.86,763
2009-07-01,24,4593,3.86,1190
2009-07-01,25,2504,3.86,649
2009-07-01,26,3343,3.86,866
2009-07-01,27,2654,3.86,688
2009-07-01,28,2825,3.86,732
2009-07-01,29,3705,3.86,960
2009-07-01,30,3852,3.86,998
2009-07-01,31,2364,3.86,612
2009-07-01,32,2345,3.86,608
2009-07-01,33,3024,3.86,783
2009-07-01,35,4915,3.86,1273
2009-07-01,36,4546,3.86,1178
2009-07-01,37,2956,3.86,766
2009-07-01,38,4293,3.86,1112
2009-07-01,39,2957,3.86,766
2009-07-01,41,2323,3.86,602
2009-07-01,42,3433,3.86,889
2009-07-01,43,2321,3.86,601
2009-07-01,45,2460,3.86,637
2009-07-01,46,2733,3.86,708
2009-07-01,47,2074,3.86,537
2009-07-01,49,2761,3.86,715
2009-07-01,50,4244,3.86,1099
2009-07-01,51,5090,3.86,1319
2009-07-01,52,3109,3.86,805
2009-07-01,53,3629,3.86,940
2009-07-01,55,2262,3.86,586
2009-07-01,56,1534,3.86,397
2009-07-01,58,3501,3.86,907
2009-07-01,59,2765,3.86,716
2009-07-01,60,3721,3.86,964
2009-07-01,61,4044,3.86,1048
2009-07-01,62,3815,3.86,988
2009-07-01,63,3591,3.86,930
2009-07-01,64,5360,3.86,1389
2009-07-01,65,3993,3.86,1034
2009-07-01,66,2737,3.86,709
2009-07-01,68,2004,3.86,519
2009-07-01,69,2200,3.86,570
2009-07-01,70,2444,3.86,633
2009-07-01,71,2642,3.86,684
2009-07-01,72,4129,3.86,1070
2009-07-01,73,2740,3.86,710
2009-07-01,74,1996,3.86,517
2009-07-01,75,1483,3.86,384
2009-07-01,77,2415,3.86,626
2009-07-01,78,1301,3.86,337
2009-07-01,79,2749,3.86,712
2009-07-01,80,2264,3.86,587
2009-07-01,81,1235,3.86,320
2009-07-01,82,2143,3.86,555
2009-07-01,85,1974,3.86,511
2009-07-01,86,2545,3.86,659
2009-07-01,87,1908,3.86,494
2009-07-01,88,1920,3.86,497
2009-07-01,90,2125,3.86,551
2009-07-01,91,2105,3.86,545
2009-07-01,92,2688,3.86,696
2009-07-01,93,1895,3.86,491
2009-07-01,94,2463,3.86,638
2009-07-01,95,1971,3.86,511
2009-07-01,96,1563,3.86,405
2009-07-01,999,3531,3.86,915
2009-08-01,1,1681,3.86,435
2009-08-01,2,1345,3.86,348
2009-08-01,3,3175,3.86,823
2009-08-01,5,7814,3.86,2024
2009-08-01,6,9499,3.86,2461
2009-08-01,7,5275,3.86,1367
2009-08-01,8,3337,3.86,865
2009-08-01,9,5559,3.86,1440
2009-08-01,10,2560,3.86,663
2009-08-01,11,4081,3.86,1057
2009-08-01,12,2954,3.86,765
2009-08-01,13,2241,3.86,581
2009-08-01,14,1991,3.86,516
2009-08-01,15,2175,3.86,563
2009-08-01,16,2151,3.86,557
2009-08-01,17,3325,3.86,861
2009-08-01,18,2620,3.86,679
2009-08-01,19,4136,3.86,1072
2009-08-01,20,4022,3.86,1042
2009-08-01,21,4567,3.86,1183
2009-08-01,22,2767,3.86,717
2009-08-01,23,2967,3.86,769
2009-08-01,24,4847,3.86,1256
2009-08-01,25,2580,3.86,668
2009-08-01,26,3636,3.86,942
2009-08-01,27,2845,3.86,737
2009-08-01,28,2944,3.86,763
2009-08-01,29,4005,3.86,1038
2009-08-01,30,3735,3.86,968
2009-08-01,31,2381,3.86,617
2009-08-01,32,2321,3.86,601
2009-08-01,33,3410,3.86,883
2009-08-01,35,5455,3.86,1413
2009-08-01,36,4637,3.86,1201
2009-08-01,37,2875,3.86,745
2009-08-01,38,4335,3.86,1123
2009-08-01,39,2888,3.86,748
2009-08-01,41,2338,3.86,606
2009-08-01,42,3459,3.86,896
2009-08-01,43,2301,3.86,596
2009-08-01,45,2452,3.86,635
2009-08-01,46,2745,3.86,711
2009-08-01,47,2080,3.86,539
2009-08-01,49,2763,3.86,716
2009-08-01,50,4052,3.86,1050
2009-08-01,51,5165,3.86,1338
2009-08-01,52,3122,3.86,809
2009-08-01,53,3636,3.86,942
2009-08-01,55,2327,3.86,603
2009-08-01,56,1616,3.86,419
2009-08-01,58,3406,3.86,882
2009-08-01,59,2926,3.86,758
2009-08-01,60,4142,3.86,1073
2009-08-01,61,3954,3.86,1024
2009-08-01,62,3794,3.86,983
2009-08-01,63,3485,3.86,903
2009-08-01,64,5599,3.86,1451
2009-08-01,65,4041,3.86,1047
2009-08-01,66,2767,3.86,717
2009-08-01,68,2014,3.86,522
2009-08-01,69,2187,3.86,567
2009-08-01,70,2461,3.86,638
2009-08-01,71,2668,3.86,691
2009-08-01,72,4126,3.86,1069
2009-08-01,73,2658,3.86,689
2009-08-01,74,1983,3.86,514
2009-08-01,75,1486,3.86,385
2009-08-01,77,2439,3.86,632
2009-08-01,78,1827,3.86,473
2009-08-01,79,2756,3.86,714
2009-08-01,80,2276,3.86,590
2009-08-01,81,1314,3.86,340
2009-08-01,82,2151,3.86,557
2009-08-01,85,1974,3.86,511
2009-08-01,86,2658,3.86,689
2009-08-01,87,1990,3.86,516
2009-08-01,88,1919,3.86,497
2009-08-01,90,2109,3.86,546
2009-08-01,91,2156,3.86,559
2009-08-01,92,2731,3.86,708
2009-08-01,93,1927,3.86,499
2009-08-01,94,2480,3.86,642
2009-08-01,95,1958,3.86,507
2009-08-01,96,1572,3.86,407
2009-08-01,999,3637,3.86,942
2009-09-01,1,1641,3.86,425
2009-09-01,2,1338,3.86,347
2009-09-01,3,3261,3.86,845
2009-09-01,5,7586,3.86,1965
2009-09-01,6,9193,3.86,2382
2009-09-01,7,5229,3.86,1355
2009-09-01,8,3393,3.86,879
2009-09-01,9,6395,3.86,1657
2009-09-01,10,2580,3.86,668
2009-09-01,11,3652,3.86,946
2009-09-01,12,3635,3.86,942
2009-09-01,13,2295,3.86,595
2009-09-01,14,2046,3.86,530
2009-09-01,15,2297,3.86,595
2009-09-01,16,2211,3.86,573
2009-09-01,17,3539,3.86,917
2009-09-01,18,2660,3.86,689
2009-09-01,19,4354,3.86,1128
2009-09-01,20,3977,3.86,1030
2009-09-01,21,4711,3.86,1220
2009-09-01,22,2851,3.86,739
2009-09-01,23,2990,3.86,775
2009-09-01,24,5155,3.86,1335
2009-09-01,25,2689,3.86,697
2009-09-01,26,3678,3.86,953
2009-09-01,27,2918,3.86,756
2009-09-01,28,3036,3.86,787
2009-09-01,29,4070,3.86,1054
2009-09-01,30,3780,3.86,979
2009-09-01,31,2401,3.86,622
2009-09-01,32,2399,3.86,622
2009-09-01,33,3250,3.86,842
2009-09-01,35,5406,3.86,1401
2009-09-01,36,4629,3.86,1199
2009-09-01,37,2954,3.86,765
2009-09-01,38,4366,3.86,1131
2009-09-01,39,2811,3.86,728
2009-09-01,41,2418,3.86,626
2009-09-01,42,3582,3.86,928
2009-09-01,43,2359,3.86,611
2009-09-01,45,2492,3.86,646
2009-09-01,46,2777,3.86,719
2009-09-01,47,2129,3.86,552
2009-09-01,49,2826,3.86,732
2009-09-01,50,4310,3.86,1117
2009-09-01,51,5299,3.86,1373
2009-09-01,52,3202,3.86,830
2009-09-01,53,3613,3.86,936
2009-09-01,55,2262,3.86,586
2009-09-01,56,1582,3.86,410
2009-09-01,58,3475,3.86,900
2009-09-01,59,2918,3.86,756
2009-09-01,60,3803,3.86,985
2009-09-01,61,4450,3.86,1153
2009-09-01,62,3863,3.86,1001
2009-09-01,63,3574,3.86,926
2009-09-01,64,5330,3.86,1381
2009-09-01,65,4046,3.86,1048
2009-09-01,66,2818,3.86,730
2009-09-01,68,2075,3.86,538
2009-09-01,69,2216,3.86,574
2009-09-01,70,2497,3.86,647
2009-09-01,71,2721,3.86,705
2009-09-01,72,4146,3.86,1074
2009-09-01,73,2610,3.86,676
2009-09-01,74,2110,3.86,547
2009-09-01,75,1515,3.86,392
2009-09-01,77,2459,3.86,637
2009-09-01,78,1766,3.86,458
2009-09-01,79,2793,3.86,724
2009-09-01,80,2306,3.86,597
2009-09-01,81,1382,3.86,358
2009-09-01,82,2151,3.86,557
2009-09-01,85,1977,3.86,512
2009-09-01,86,2797,3.86,725
2009-09-01,87,2085,3.86,540
2009-09-01,88,1947,3.86,504
2009-09-01,90,2084,3.86,540
2009-09-01,91,2171,3.86,562
2009-09-01,92,2646,3.86,685
2009-09-01,93,1908,3.86,494
2009-09-01,94,2531,3.86,656
2009-09-01,95,2018,3.86,523
2009-09-01,96,1575,3.86,408
2009-09-01,999,3631,3.86,941
2009-10-01,1,1465,3.83,383
2009-10-01,2,1449,3.83,378
2009-10-01,3,3485,3.83,910
2009-10-01,5,7672,3.83,2003
2009-10-01,6,8529,3.83,2227
2009-10-01,7,5171,3.83,1350
2009-10-01,8,3476,3.83,908
2009-10-01,9,6530,3.83,1705
2009-10-01,10,2695,3.83,704
2009-10-01,11,3755,3.83,980
2009-10-01,12,3503,3.83,915
2009-10-01,13,2416,3.83,631
2009-10-01,14,2202,3.83,575
2009-10-01,15,2476,3.83,646
2009-10-01,16,2269,3.83,592
2009-10-01,17,3606,3.83,942
2009-10-01,18,2936,3.83,767
2009-10-01,19,4754,3.83,1241
2009-10-01,20,4127,3.83,1078
2009-10-01,21,4778,3.83,1248
2009-10-01,22,2952,3.83,771
2009-10-01,23,3141,3.83,820
2009-10-01,24,5451,3.83,1423
2009-10-01,25,2698,3.83,704
2009-10-01,26,3773,3.83,985
2009-10-01,27,2933,3.83,766
2009-10-01,28,2962,3.83,773
2009-10-01,29,4117,3.83,1075
2009-10-01,30,3881,3.83,1013
2009-10-01,31,2825,3.83,738
2009-10-01,32,2444,3.83,638
2009-10-01,33,3468,3.83,905
2009-10-01,35,5369,3.83,1402
2009-10-01,36,4719,3.83,1232
2009-10-01,37,2955,3.83,772
2009-10-01,38,4417,3.83,1153
2009-10-01,39,2904,3.83,758
2009-10-01,41,2414,3.83,630
2009-10-01,42,3563,3.83,930
2009-10-01,43,2414,3.83,630
2009-10-01,45,2497,3.83,652
2009-10-01,46,2830,3.83,739
2009-10-01,47,2123,3.83,554
2009-10-01,49,2837,3.83,741
2009-10-01,50,4232,3.83,1105
2009-10-01,51,5294,3.83,1382
2009-10-01,52,3069,3.83,801
2009-10-01,53,3686,3.83,962
2009-10-01,55,2339,3.83,611
